Donation Indicator,Donation Frequency,Average Donation,Digital Engagement Score,Last Donation Recency,Donation Amount Predicted,Wealth Index,Event Participation,DonorID,axio_segment_number
False,0,0.0,49,4,86.76,5,Low,70313,10
False,0,0.0,31,1,28.07,12,None,70314,10
False,0,0.0,49,2,147.84,11,None,70315,10
False,0,0.0,35,1,21.58,18,Low,70316,10
False,0,0.0,41,9,54.1,83,Low,70317,10
False,0,0.0,49,2,93.41,72,None,70318,10
False,0,0.0,41,5,112.0,62,Low,70319,10
False,0,0.0,30,11,42.64,26,None,70320,10
False,0,0.0,59,2,109.56,85,None,70321,10
False,0,0.0,52,2,70.67,99,None,70322,10
False,0,0.0,42,5,41.38,12,None,70323,10
False,0,0.0,31,7,88.67,99,None,70324,10
False,0,0.0,51,0,33.68,61,Low,70325,10
False,0,0.0,49,1,10.18,32,None,70326,10
False,0,0.0,43,1,101.95,41,Low,70327,10
False,0,0.0,41,2,138.86,70,Low,70328,10
False,0,0.0,38,1,128.7,86,Low,70329,10
False,0,0.0,46,3,124.4,15,None,70330,10
False,0,0.0,53,3,74.43,58,None,70331,10
False,0,0.0,53,3,93.2,82,Low,70332,10
False,0,0.0,58,1,114.19,22,Low,70333,10
False,0,0.0,38,7,93.38,22,None,70334,10
False,0,0.0,54,1,18.83,24,Low,70335,10
False,0,0.0,58,3,94.64,32,None,70336,10
False,0,0.0,50,3,54.65,99,None,70337,10
False,0,0.0,44,2,60.47,40,None,70338,10
False,0,0.0,35,3,32.35,13,None,70339,10
False,0,0.0,39,3,66.36,99,Low,70340,10
False,0,0.0,36,8,72.76,51,None,70341,10
False,0,0.0,36,5,41.93,91,None,70342,10
False,0,0.0,50,4,29.57,27,None,70343,10
False,0,0.0,33,1,64.47,67,None,70344,10
False,0,0.0,49,3,46.41,83,Low,70345,10
False,0,0.0,42,1,114.53,47,Low,70346,10
False,0,0.0,31,5,125.21,23,None,70347,10
False,0,0.0,57,1,118.06,46,Low,70348,10
False,0,0.0,53,1,23.51,97,None,70349,10
False,0,0.0,39,1,108.01,25,None,70350,10
False,0,0.0,55,1,56.32,40,None,70351,10
False,0,0.0,50,5,61.55,61,Low,70352,10
False,0,0.0,46,4,91.43,55,None,70353,10
False,0,0.0,35,3,57.1,98,Low,70354,10
False,0,0.0,58,3,34.34,1,Low,70355,10
False,0,0.0,30,5,62.54,4,None,70356,10
False,0,0.0,42,1,57.54,97,None,70357,10
False,0,0.0,51,4,59.69,55,Low,70358,10
False,0,0.0,44,4,49.84,48,Low,70359,10
False,0,0.0,37,4,161.87,99,None,70360,10
False,0,0.0,39,1,33.07,75,None,70361,10
False,0,0.0,52,3,32.83,63,None,70362,10
False,0,0.0,51,9,214.2,25,Low,70363,10
False,0,0.0,54,1,13.13,55,None,70364,10
False,0,0.0,37,7,170.04,91,None,70365,10
False,0,0.0,31,3,113.76,9,Low,70366,10
False,0,0.0,50,4,33.23,33,None,70367,10
False,0,0.0,33,6,172.46,31,Low,70368,10
False,0,0.0,40,9,20.61,20,None,70369,10
False,0,0.0,50,3,25.34,8,None,70370,10
False,0,0.0,58,2,19.8,96,Low,70371,10
False,0,0.0,58,3,158.39,69,Low,70372,10
False,0,0.0,59,8,173.72,85,Low,70373,10
False,0,0.0,50,8,10.01,42,Low,70374,10
False,0,0.0,59,8,55.09,85,Low,70375,10
False,0,0.0,35,2,103.55,73,Low,70376,10
False,0,0.0,58,2,60.89,100,None,70377,10
False,0,0.0,32,2,50.16,54,Low,70378,10
False,0,0.0,31,8,59.1,16,Low,70379,10
False,0,0.0,54,3,100.91,13,Low,70380,10
False,0,0.0,37,6,56.79,59,None,70381,10
False,0,0.0,47,1,105.45,11,None,70382,10
False,0,0.0,35,2,12.03,33,None,70383,10
False,0,0.0,57,4,102.03,5,Low,70384,10
False,0,0.0,49,8,39.14,10,Low,70385,10
False,0,0.0,31,4,21.58,83,Low,70386,10
False,0,0.0,33,1,22.01,52,Low,70387,10
False,0,0.0,35,0,25.67,40,None,70388,10
False,0,0.0,33,7,36.43,46,None,70389,10
False,0,0.0,30,1,10.32,99,None,70390,10
False,0,0.0,38,1,110.4,37,None,70391,10
False,0,0.0,33,5,74.31,33,None,70392,10
False,0,0.0,50,0,130.3,37,Low,70393,10
False,0,0.0,40,1,137.06,45,None,70394,10
False,0,0.0,32,1,27.68,12,None,70395,10
False,0,0.0,57,4,25.74,0,None,70396,10
False,0,0.0,39,4,116.62,64,None,70397,10
False,0,0.0,51,2,181.46,82,None,70398,10
False,0,0.0,33,3,116.92,38,Low,70399,10
False,0,0.0,37,2,73.36,63,None,70400,10
False,0,0.0,51,5,71.55,62,None,70401,10
False,0,0.0,30,5,140.13,35,None,70402,10
False,0,0.0,47,2,155.21,84,None,70403,10
False,0,0.0,49,2,232.04,99,None,70404,10
False,0,0.0,54,3,120.18,11,None,70405,10
False,0,0.0,52,3,41.45,35,Low,70406,10
False,0,0.0,55,4,31.36,34,Low,70407,10
False,0,0.0,56,3,209.33,10,Low,70408,10
False,0,0.0,53,3,103.47,91,None,70409,10
False,0,0.0,39,4,45.79,55,None,70410,10
False,0,0.0,42,5,119.52,76,None,70411,10
False,0,0.0,51,1,21.73,37,Low,70412,10
False,0,0.0,36,0,65.9,46,Low,70413,10
False,0,0.0,55,2,53.81,35,Low,70414,10
False,0,0.0,30,2,64.16,63,Low,70415,10
False,0,0.0,40,4,15.88,39,Low,70416,10
False,0,0.0,37,2,86.79,87,None,70417,10
False,0,0.0,38,6,112.08,1,Low,70418,10
False,0,0.0,45,0,83.12,65,Low,70419,10
False,0,0.0,40,6,107.14,90,Low,70420,10
False,0,0.0,43,2,32.42,32,None,70421,10
False,0,0.0,38,5,14.15,86,Low,70422,10
False,0,0.0,50,0,16.81,59,Low,70423,10
False,0,0.0,38,1,72.0,19,Low,70424,10
False,0,0.0,41,0,109.3,80,None,70425,10
False,0,0.0,49,0,42.0,89,Low,70426,10
False,0,0.0,45,1,28.24,44,Low,70427,10
False,0,0.0,30,5,87.3,44,Low,70428,10
False,0,0.0,32,8,94.94,86,Low,70429,10
False,0,0.0,52,5,22.02,3,Low,70430,10
False,0,0.0,58,1,42.39,62,Low,70431,10
False,0,0.0,32,5,222.83,66,Low,70432,10
False,0,0.0,36,8,60.69,56,Low,70433,10
False,0,0.0,55,4,10.61,21,None,70434,10
False,0,0.0,59,2,128.33,99,Low,70435,10
False,0,0.0,33,0,54.99,79,Low,70436,10
False,0,0.0,44,0,39.61,47,Low,70437,10
False,0,0.0,51,6,66.38,34,None,70438,10
False,0,0.0,33,3,53.95,49,None,70439,10
False,0,0.0,46,1,94.06,52,Low,70440,10
False,0,0.0,40,1,56.58,46,Low,70441,10
False,0,0.0,56,3,53.62,87,None,70442,10
False,0,0.0,42,3,57.74,94,Low,70443,10
False,0,0.0,49,2,46.7,70,None,70444,10
False,0,0.0,45,5,52.42,6,Low,70445,10
False,0,0.0,38,1,130.07,29,Low,70446,10
False,0,0.0,37,4,29.87,91,Low,70447,10
False,0,0.0,49,1,69.55,96,None,70448,10
False,0,0.0,36,2,32.36,23,None,70449,10
False,0,0.0,43,7,33.04,69,None,70450,10
False,0,0.0,44,1,44.03,37,None,70451,10
False,0,0.0,31,2,51.36,5,None,70452,10
False,0,0.0,56,2,10.27,26,Low,70453,10
False,0,0.0,55,2,81.17,39,Low,70454,10
False,0,0.0,48,4,51.19,6,None,70455,10
False,0,0.0,37,7,62.97,41,Low,70456,10
False,0,0.0,53,6,89.51,74,Low,70457,10
False,0,0.0,41,2,76.82,39,None,70458,10
False,0,0.0,32,1,15.07,8,None,70459,10
False,0,0.0,44,6,93.98,17,None,70460,10
False,0,0.0,34,3,48.63,62,Low,70461,10
False,0,0.0,39,1,87.02,57,None,70462,10
False,0,0.0,37,4,32.23,97,None,70463,10
False,0,0.0,31,2,77.04,47,Low,70464,10
False,0,0.0,43,4,72.31,52,Low,70465,10
False,0,0.0,31,9,13.19,92,None,70466,10
False,0,0.0,48,4,70.65,16,Low,70467,10
False,0,0.0,52,6,120.99,37,Low,70468,10
False,0,0.0,48,4,104.73,77,None,70469,10
False,0,0.0,57,4,76.16,63,None,70470,10
False,0,0.0,53,3,72.72,94,None,70471,10
False,0,0.0,45,5,35.62,16,Low,70472,10
False,0,0.0,44,1,191.73,5,None,70473,10
False,0,0.0,34,2,106.92,26,None,70474,10
False,0,0.0,53,1,52.93,7,None,70475,10
False,0,0.0,41,3,89.25,85,None,70476,10
False,0,0.0,41,3,33.4,32,Low,70477,10
False,0,0.0,32,3,108.0,32,None,70478,10
False,0,0.0,32,2,46.12,55,None,70479,10
False,0,0.0,55,1,43.17,64,None,70480,10
False,0,0.0,38,1,102.23,94,Low,70481,10
False,0,0.0,33,1,15.84,19,None,70482,10
False,0,0.0,59,3,12.22,57,Low,70483,10
False,0,0.0,41,1,24.47,21,None,70484,10
False,0,0.0,46,2,52.32,16,None,70485,10
False,0,0.0,35,3,55.26,98,None,70486,10
False,0,0.0,50,1,101.73,51,None,70487,10
False,0,0.0,40,1,34.83,70,None,70488,10
False,0,0.0,36,5,52.62,31,None,70489,10
False,0,0.0,36,4,99.4,67,None,70490,10
False,0,0.0,52,6,84.74,21,Low,70491,10
False,0,0.0,34,2,89.04,87,None,70492,10
False,0,0.0,46,1,54.93,47,Low,70493,10
False,0,0.0,41,11,50.28,32,None,70494,10
False,0,0.0,37,3,73.36,70,None,70495,10
False,0,0.0,31,1,58.69,3,Low,70496,10
False,0,0.0,39,5,117.82,8,Low,70497,10
False,0,0.0,49,1,72.61,98,None,70498,10
False,0,0.0,53,1,65.64,36,Low,70499,10
False,0,0.0,50,3,19.03,49,Low,70500,10
False,0,0.0,32,4,105.63,28,Low,70501,10
False,0,0.0,32,4,68.64,90,Low,70502,10
False,0,0.0,39,9,124.42,61,None,70503,10
False,0,0.0,35,1,128.19,100,Low,70504,10
False,0,0.0,54,4,166.18,32,Low,70505,10
False,0,0.0,45,4,77.13,85,Low,70506,10
False,0,0.0,36,1,112.67,86,Low,70507,10
False,0,0.0,35,3,108.53,37,None,70508,10
False,0,0.0,35,2,40.67,2,None,70509,10
False,0,0.0,32,8,31.96,76,None,70510,10
False,0,0.0,45,4,120.26,21,None,70511,10
False,0,0.0,48,4,105.03,98,None,70512,10
False,0,0.0,33,0,57.25,5,Low,70513,10
False,0,0.0,48,0,64.78,28,None,70514,10
False,0,0.0,54,2,60.78,8,Low,70515,10
False,0,0.0,45,7,138.65,75,Low,70516,10
False,0,0.0,38,1,75.34,68,None,70517,10
False,0,0.0,32,3,16.09,28,Low,70518,10
False,0,0.0,30,3,38.43,56,None,70519,10
False,0,0.0,54,3,76.65,91,Low,70520,10
False,0,0.0,58,9,85.0,100,Low,70521,10
False,0,0.0,51,1,80.76,8,None,70522,10
False,0,0.0,38,7,119.17,41,Low,70523,10
False,0,0.0,36,2,132.34,5,None,70524,10
False,0,0.0,37,5,45.5,61,None,70525,10
False,0,0.0,34,6,20.93,44,None,70526,10
False,0,0.0,47,1,35.81,24,None,70527,10
False,0,0.0,59,8,19.33,66,Low,70528,10
False,0,0.0,56,2,26.46,40,Low,70529,10
False,0,0.0,34,1,16.42,70,Low,70530,10
False,0,0.0,45,2,43.16,23,Low,70531,10
False,0,0.0,38,7,65.01,64,Low,70532,10
False,0,0.0,49,2,22.49,69,None,70533,10
False,0,0.0,59,7,12.17,21,Low,70534,10
False,0,0.0,47,1,66.74,26,None,70535,10
False,0,0.0,55,3,100.03,79,None,70536,10
False,0,0.0,46,1,32.51,35,Low,70537,10
False,0,0.0,42,1,76.18,66,None,70538,10
False,0,0.0,56,5,12.19,48,None,70539,10
False,0,0.0,33,1,95.21,21,Low,70540,10
False,0,0.0,42,5,16.01,13,Low,70541,10
False,0,0.0,40,3,33.51,25,None,70542,10
False,0,0.0,37,7,55.57,18,None,70543,10
False,0,0.0,34,1,120.96,62,Low,70544,10
False,0,0.0,39,2,171.72,1,Low,70545,10
False,0,0.0,47,3,52.99,67,Low,70546,10
False,0,0.0,40,7,19.58,97,None,70547,10
False,0,0.0,52,5,75.26,100,Low,70548,10
False,0,0.0,53,5,127.13,88,Low,70549,10
False,0,0.0,37,5,25.27,59,None,70550,10
False,0,0.0,43,3,49.53,40,Low,70551,10
False,0,0.0,34,7,85.98,11,None,70552,10
False,0,0.0,55,3,71.07,79,None,70553,10
False,0,0.0,40,1,71.13,49,None,70554,10
False,0,0.0,55,4,25.52,68,None,70555,10
False,0,0.0,36,3,64.8,99,Low,70556,10
False,0,0.0,50,1,56.32,40,Low,70557,10
False,0,0.0,51,5,101.07,49,Low,70558,10
False,0,0.0,32,0,67.52,15,Low,70559,10
False,0,0.0,32,5,10.76,23,None,70560,10
False,0,0.0,35,7,19.54,64,None,70561,10
False,0,0.0,40,2,20.33,30,Low,70562,10
False,0,0.0,32,1,106.18,93,Low,70563,10
False,0,0.0,56,2,65.1,67,None,70564,10
False,0,0.0,53,5,34.82,31,None,70565,10
False,0,0.0,34,3,209.33,85,Low,70566,10
False,0,0.0,58,5,65.12,100,None,70567,10
False,0,0.0,52,1,202.62,80,None,70568,10
False,0,0.0,48,0,49.12,14,None,70569,10
False,0,0.0,38,2,18.58,99,None,70570,10
False,0,0.0,58,2,76.34,81,Low,70571,10
False,0,0.0,50,3,21.55,49,None,70572,10
False,0,0.0,51,0,60.21,5,Low,70573,10
False,0,0.0,49,3,85.58,26,None,70574,10
False,0,0.0,44,0,99.92,10,None,70575,10
False,0,0.0,44,3,92.65,51,Low,70576,10
False,0,0.0,44,2,48.91,39,Low,70577,10
False,0,0.0,48,1,18.58,48,None,70578,10
False,0,0.0,31,2,120.29,24,None,70579,10
False,0,0.0,31,4,82.14,64,Low,70580,10
False,0,0.0,33,1,43.92,33,Low,70581,10
False,0,0.0,44,4,39.51,80,Low,70582,10
False,0,0.0,47,1,24.6,52,None,70583,10
False,0,0.0,47,1,76.54,58,None,70584,10
False,0,0.0,57,2,70.98,75,Low,70585,10
False,0,0.0,42,5,54.53,49,None,70586,10
False,0,0.0,38,3,222.55,74,Low,70587,10
False,0,0.0,41,5,95.14,98,Low,70588,10
False,0,0.0,40,5,102.91,51,Low,70589,10
False,0,0.0,43,5,58.45,50,Low,70590,10
False,0,0.0,48,2,46.63,39,Low,70591,10
False,0,0.0,46,2,45.02,39,Low,70592,10
False,0,0.0,55,2,13.71,3,Low,70593,10
False,0,0.0,41,1,37.74,21,None,70594,10
False,0,0.0,45,2,158.39,69,Low,70595,10
False,0,0.0,44,1,47.08,55,Low,70596,10
False,0,0.0,39,9,35.47,7,None,70597,10
False,0,0.0,40,5,59.55,58,Low,70598,10
False,0,0.0,38,7,28.47,82,Low,70599,10
False,0,0.0,43,9,57.0,15,None,70600,10
False,0,0.0,53,2,66.5,80,Low,70601,10
False,0,0.0,59,7,30.45,85,None,70602,10
False,0,0.0,58,2,234.27,47,Low,70603,10
False,0,0.0,46,2,44.19,86,Low,70604,10
False,0,0.0,57,1,21.16,9,None,70605,10
False,0,0.0,41,9,41.5,2,Low,70606,10
False,0,0.0,36,7,77.51,33,Low,70607,10
False,0,0.0,59,4,92.52,65,Low,70608,10
False,0,0.0,44,4,43.92,86,Low,70609,10
False,0,0.0,31,3,79.51,14,Low,70610,10
False,0,0.0,33,1,16.74,62,Low,70611,10
False,0,0.0,43,4,49.79,77,Low,70612,10
False,0,0.0,39,3,62.88,64,Low,70613,10
False,0,0.0,36,8,50.14,100,Low,70614,10
False,0,0.0,47,1,56.5,56,Low,70615,10
False,0,0.0,30,2,125.33,6,None,70616,10
False,0,0.0,34,4,93.53,70,Low,70617,10
False,0,0.0,32,5,13.45,39,Low,70618,10
False,0,0.0,45,2,44.3,55,None,70619,10
False,0,0.0,52,7,17.89,67,Low,70620,10
False,0,0.0,59,5,82.88,80,None,70621,10
False,0,0.0,33,1,166.36,0,Low,70622,10
False,0,0.0,37,1,41.27,66,Low,70623,10
False,0,0.0,53,3,128.68,34,Low,70624,10
False,0,0.0,57,7,77.39,13,None,70625,10
False,0,0.0,33,2,54.07,59,None,70626,10
False,0,0.0,39,10,47.03,21,Low,70627,10
False,0,0.0,37,2,55.94,35,Low,70628,10
False,0,0.0,45,1,60.98,91,Low,70629,10
False,0,0.0,49,3,37.1,63,Low,70630,10
False,0,0.0,52,2,24.95,82,None,70631,10
False,0,0.0,45,0,27.58,88,Low,70632,10
False,0,0.0,40,2,74.97,84,Low,70633,10
False,0,0.0,43,3,91.88,10,None,70634,10
False,0,0.0,53,4,26.2,54,None,70635,10
False,0,0.0,30,3,145.44,18,None,70636,10
False,0,0.0,36,2,12.76,46,Low,70637,10
False,0,0.0,31,3,40.52,54,None,70638,10
False,0,0.0,38,2,36.0,5,Low,70639,10
False,0,0.0,48,4,19.19,95,Low,70640,10
False,0,0.0,48,1,41.06,78,None,70641,10
False,0,0.0,58,5,67.49,93,None,70642,10
False,0,0.0,48,0,14.75,47,Low,70643,10
False,0,0.0,35,2,16.02,32,None,70644,10
False,0,0.0,48,1,65.43,95,None,70645,10
False,0,0.0,44,3,60.48,55,Low,70646,10
False,0,0.0,54,1,86.88,44,Low,70647,10
False,0,0.0,31,2,99.37,26,None,70648,10
False,0,0.0,36,2,39.15,46,None,70649,10
False,0,0.0,41,6,94.39,15,Low,70650,10
False,0,0.0,40,4,63.81,40,None,70651,10
False,0,0.0,53,2,69.6,78,None,70652,10
False,0,0.0,43,8,71.4,7,Low,70653,10
False,0,0.0,44,2,75.87,98,None,70654,10
False,0,0.0,43,9,54.4,5,Low,70655,10
False,0,0.0,41,3,154.29,40,Low,70656,10
False,0,0.0,34,3,114.45,13,Low,70657,10
False,0,0.0,31,1,49.58,37,None,70658,10
False,0,0.0,47,2,58.07,51,Low,70659,10
False,0,0.0,43,4,138.3,87,None,70660,10
False,0,0.0,55,5,53.79,99,Low,70661,10
False,0,0.0,35,0,33.15,10,None,70662,10
False,0,0.0,35,3,31.37,51,Low,70663,10
False,0,0.0,48,1,83.6,98,None,70664,10
False,0,0.0,37,0,18.97,47,Low,70665,10
False,0,0.0,55,1,54.03,51,Low,70666,10
False,0,0.0,31,6,54.19,27,Low,70667,10
False,0,0.0,48,4,91.24,77,None,70668,10
False,0,0.0,32,9,88.35,24,Low,70669,10
False,0,0.0,56,5,32.05,61,None,70670,10
False,0,0.0,43,1,14.98,15,Low,70671,10
False,0,0.0,57,4,22.77,93,None,70672,10
False,0,0.0,46,1,124.67,43,Low,70673,10
False,0,0.0,56,4,39.95,87,None,70674,10
False,0,0.0,37,5,70.8,30,Low,70675,10
False,0,0.0,57,4,162.51,50,Low,70676,10
False,0,0.0,31,2,63.74,20,Low,70677,10
False,0,0.0,51,7,63.13,30,None,70678,10
False,0,0.0,53,3,99.82,45,Low,70679,10
False,0,0.0,35,1,59.73,94,None,70680,10
False,0,0.0,51,3,123.67,68,None,70681,10
False,0,0.0,38,2,42.85,20,Low,70682,10
False,0,0.0,51,1,13.71,67,None,70683,10
False,0,0.0,52,3,22.35,96,Low,70684,10
False,0,0.0,45,4,70.88,25,Low,70685,10
False,0,0.0,56,2,65.06,65,Low,70686,10
False,0,0.0,34,2,55.15,20,Low,70687,10
False,0,0.0,39,4,78.26,89,None,70688,10
False,0,0.0,58,2,10.14,88,None,70689,10
False,0,0.0,42,8,105.16,34,None,70690,10
False,0,0.0,34,2,49.69,29,None,70691,10
False,0,0.0,46,1,11.99,32,Low,70692,10
False,0,0.0,38,3,96.51,98,None,70693,10
False,0,0.0,48,2,20.04,12,None,70694,10
False,0,0.0,51,1,57.71,90,Low,70695,10
False,0,0.0,41,2,78.4,4,Low,70696,10
False,0,0.0,38,3,36.57,90,Low,70697,10
False,0,0.0,40,3,155.0,3,Low,70698,10
False,0,0.0,50,1,25.33,52,Low,70699,10
False,0,0.0,31,4,40.59,27,Low,70700,10
False,0,0.0,57,2,43.15,56,None,70701,10
False,0,0.0,56,9,31.64,84,None,70702,10
False,0,0.0,33,1,68.59,54,Low,70703,10
False,0,0.0,43,4,68.66,13,Low,70704,10
False,0,0.0,46,10,23.89,100,Low,70705,10
False,0,0.0,46,0,130.16,10,Low,70706,10
False,0,0.0,34,2,125.22,63,None,70707,10
False,0,0.0,39,3,121.09,59,Low,70708,10
False,0,0.0,39,2,23.69,10,None,70709,10
False,0,0.0,35,2,11.17,34,Low,70710,10
False,0,0.0,51,11,51.34,48,None,70711,10
False,0,0.0,42,3,45.26,52,None,70712,10
False,0,0.0,52,3,35.96,36,Low,70713,10
False,0,0.0,39,1,121.44,0,None,70714,10
False,0,0.0,34,4,57.2,73,Low,70715,10
False,0,0.0,37,4,132.67,51,None,70716,10
False,0,0.0,50,5,97.71,89,None,70717,10
False,0,0.0,31,0,28.84,26,Low,70718,10
False,0,0.0,31,3,48.55,19,None,70719,10
False,0,0.0,48,3,102.74,54,None,70720,10
False,0,0.0,49,5,78.47,32,Low,70721,10
False,0,0.0,30,1,42.84,75,Low,70722,10
False,0,0.0,44,9,100.45,71,Low,70723,10
False,0,0.0,35,2,103.9,77,None,70724,10
False,0,0.0,36,1,27.04,32,Low,70725,10
False,0,0.0,34,3,59.94,84,None,70726,10
False,0,0.0,44,1,38.21,26,Low,70727,10
False,0,0.0,48,4,26.34,10,Low,70728,10
False,0,0.0,45,4,73.52,64,None,70729,10
False,0,0.0,43,2,50.76,50,None,70730,10
False,0,0.0,52,3,202.1,98,None,70731,10
False,0,0.0,37,6,65.03,24,None,70732,10
False,0,0.0,39,1,42.04,75,None,70733,10
False,0,0.0,48,6,41.26,10,None,70734,10
False,0,0.0,36,3,61.81,99,None,70735,10
False,0,0.0,30,3,112.94,99,Low,70736,10
False,0,0.0,51,3,47.78,66,Low,70737,10
False,0,0.0,54,6,88.43,52,Low,70738,10
False,0,0.0,58,2,56.54,39,Low,70739,10
False,0,0.0,45,9,58.98,45,None,70740,10
False,0,0.0,44,1,97.63,16,Low,70741,10
False,0,0.0,51,1,110.92,61,None,70742,10
False,0,0.0,45,4,34.66,34,None,70743,10
False,0,0.0,51,2,70.65,31,None,70744,10
False,0,0.0,47,8,30.99,41,Low,70745,10
False,0,0.0,37,5,47.35,92,Low,70746,10
False,0,0.0,31,0,69.67,22,Low,70747,10
False,0,0.0,54,2,41.12,61,None,70748,10
False,0,0.0,35,2,61.92,4,Low,70749,10
False,0,0.0,39,3,30.15,46,Low,70750,10
False,0,0.0,50,11,22.64,84,Low,70751,10
False,0,0.0,56,3,70.74,76,None,70752,10
False,0,0.0,44,5,73.54,6,Low,70753,10
False,0,0.0,58,8,15.31,82,Low,70754,10
False,0,0.0,38,3,19.18,52,Low,70755,10
False,0,0.0,46,1,141.76,80,None,70756,10
False,0,0.0,38,1,97.79,81,None,70757,10
False,0,0.0,45,2,42.35,54,Low,70758,10
False,0,0.0,46,4,70.92,76,Low,70759,10
False,0,0.0,41,2,98.87,23,Low,70760,10
False,0,0.0,42,0,23.87,15,None,70761,10
False,0,0.0,55,4,104.28,49,Low,70762,10
False,0,0.0,32,1,84.38,17,Low,70763,10
False,0,0.0,55,3,28.1,96,None,70764,10
False,0,0.0,48,2,81.71,83,None,70765,10
False,0,0.0,51,5,30.58,78,Low,70766,10
False,0,0.0,49,3,50.81,18,None,70767,10
False,0,0.0,47,2,71.08,40,None,70768,10
False,0,0.0,59,9,104.76,87,None,70769,10
False,0,0.0,46,2,110.42,13,None,70770,10
False,0,0.0,38,1,76.37,87,None,70771,10
False,0,0.0,49,4,65.34,88,Low,70772,10
False,0,0.0,32,1,147.92,56,Low,70773,10
False,0,0.0,55,4,36.0,100,None,70774,10
False,0,0.0,33,2,86.06,28,Low,70775,10
False,0,0.0,57,3,252.64,33,Low,70776,10
False,0,0.0,30,2,101.86,68,None,70777,10
False,0,0.0,49,2,24.43,53,Low,70778,10
False,0,0.0,35,1,26.22,72,Low,70779,10
False,0,0.0,37,3,31.04,67,None,70780,10
False,0,0.0,33,4,36.75,45,Low,70781,10
False,0,0.0,45,2,64.3,16,Low,70782,10
False,0,0.0,50,1,147.47,26,Low,70783,10
False,0,0.0,43,1,23.97,11,Low,70784,10
False,0,0.0,38,2,192.59,83,None,70785,10
False,0,0.0,30,1,80.69,29,None,70786,10
False,0,0.0,59,2,43.2,2,None,70787,10
False,0,0.0,32,4,48.39,79,Low,70788,10
False,0,0.0,53,3,44.61,79,Low,70789,10
False,0,0.0,53,3,135.61,40,None,70790,10
False,0,0.0,40,6,44.27,44,None,70791,10
False,0,0.0,49,2,63.18,56,None,70792,10
False,0,0.0,34,2,25.84,81,None,70793,10
False,0,0.0,53,8,17.06,66,None,70794,10
False,0,0.0,57,3,26.57,50,Low,70795,10
False,0,0.0,40,8,85.04,79,None,70796,10
False,0,0.0,36,3,93.53,51,Low,70797,10
False,0,0.0,48,3,75.31,69,Low,70798,10
False,0,0.0,53,2,32.93,25,Low,70799,10
False,0,0.0,55,3,47.59,29,Low,70800,10
False,0,0.0,33,6,50.74,4,None,70801,10
False,0,0.0,42,3,86.38,23,Low,70802,10
False,0,0.0,46,3,128.59,26,Low,70803,10
False,0,0.0,35,3,100.51,92,None,70804,10
False,0,0.0,50,8,142.92,95,None,70805,10
False,0,0.0,43,6,100.53,32,None,70806,10
False,0,0.0,46,6,21.15,9,Low,70807,10
False,0,0.0,32,7,153.7,46,None,70808,10
False,0,0.0,36,1,124.64,47,None,70809,10
False,0,0.0,58,8,53.3,46,Low,70810,10
False,0,0.0,44,5,67.12,57,Low,70811,10
False,0,0.0,52,3,14.08,16,None,70812,10
False,0,0.0,31,10,52.77,51,Low,70813,10
False,0,0.0,54,10,116.75,34,None,70814,10
False,0,0.0,57,4,46.16,80,None,70815,10
False,0,0.0,52,2,34.15,54,None,70816,10
False,0,0.0,36,5,46.02,78,None,70817,10
False,0,0.0,55,6,21.91,48,Low,70818,10
False,0,0.0,40,5,108.21,37,Low,70819,10
False,0,0.0,33,3,108.95,51,Low,70820,10
False,0,0.0,43,1,44.26,81,Low,70821,10
False,0,0.0,53,3,222.25,48,None,70822,10
False,0,0.0,34,6,14.17,57,None,70823,10
False,0,0.0,54,3,123.2,23,Low,70824,10
False,0,0.0,43,3,135.24,84,Low,70825,10
False,0,0.0,53,2,125.68,91,Low,70826,10
False,0,0.0,43,2,31.74,49,Low,70827,10
False,0,0.0,49,9,38.06,36,Low,70828,10
False,0,0.0,52,3,21.48,99,None,70829,10
False,0,0.0,47,4,30.62,11,Low,70830,10
False,0,0.0,40,2,60.92,78,Low,70831,10
False,0,0.0,42,3,172.4,72,Low,70832,10
False,0,0.0,36,3,23.86,54,Low,70833,10
False,0,0.0,55,4,55.27,7,None,70834,10
False,0,0.0,48,1,43.68,51,Low,70835,10
False,0,0.0,47,3,13.97,58,Low,70836,10
False,0,0.0,52,1,139.23,34,Low,70837,10
False,0,0.0,34,11,11.96,61,Low,70838,10
False,0,0.0,38,1,62.53,63,None,70839,10
False,0,0.0,44,0,64.38,99,None,70840,10
False,0,0.0,39,4,44.66,92,Low,70841,10
False,0,0.0,40,4,11.83,42,Low,70842,10
False,0,0.0,33,7,49.38,80,None,70843,10
False,0,0.0,33,9,37.77,82,None,70844,10
False,0,0.0,58,4,27.94,63,None,70845,10
False,0,0.0,34,0,101.11,60,Low,70846,10
False,0,0.0,34,4,34.65,69,Low,70847,10
False,0,0.0,41,2,34.29,78,None,70848,10
False,0,0.0,58,4,77.1,35,Low,70849,10
False,0,0.0,52,6,44.67,6,None,70850,10
False,0,0.0,37,3,27.29,27,None,70851,10
False,0,0.0,35,2,69.72,3,Low,70852,10
False,0,0.0,35,5,52.6,47,None,70853,10
False,0,0.0,50,1,36.8,65,None,70854,10
False,0,0.0,53,4,139.26,36,None,70855,10
False,0,0.0,54,1,25.8,95,None,70856,10
False,0,0.0,53,8,34.27,71,None,70857,10
